Tw_in [°C];mw_dot [l/min];Hpev;Theater2 [°C];pc [bar];Tw_out [°C];Pheat_out [W];mw_dot [kg/s]
36.69950411;22.23703153;68.4805325;640.7615459;69.80029491;39.55722997;4431.367842;0.370617192
36.69950411;22.23703153;68.50577911;641.3119818;69.82474587;39.56005563;4435.749484;0.370617192
36.69950411;22.23703153;68.50577911;641.8624176;69.85081953;39.563773;4441.513884;0.370617192
36.69950411;22.23703153;68.50577911;642.4128535;69.87874679;39.56668735;4446.033057;0.370617192
36.69950411;22.23703153;68.50577911;642.9632893;69.9068998;39.56949186;4450.381893;0.370617192
36.69950411;22.23703153;68.50577911;643.5137252;69.93504347;39.57229588;4454.729978;0.370617192
36.69950411;22.23703153;68.50577911;644.0641611;69.96316029;39.5751014;4459.080405;0.370617192
36.69950411;22.23703153;68.50577911;644.6145969;69.99119404;39.57788266;4463.3932;0.370617192
36.69950411;22.23703153;68.50577911;645.1650328;70.01495243;39.58218268;4470.061081;0.370617192
36.69950411;22.23703153;68.50577911;645.7154686;70.04339394;39.58502784;4474.47296;0.370617192
36.69950411;22.23703153;68.50577911;646.2659045;70.07460045;39.58670267;4477.070051;0.370617192
36.69950411;22.23703153;68.50577911;646.8163403;70.10214931;39.58972046;4481.749628;0.370617192
36.69950411;22.23703153;68.50577911;647.3667762;70.12951485;39.59278214;4486.49725;0.370617192
36.69950411;22.23703153;68.50577911;647.9172121;70.15678108;39.59587043;4491.286151;0.370617192
36.69950411;22.23703153;68.50577911;648.4676479;70.18396113;39.59898388;4496.114057;0.370617192
36.69950411;22.23703153;68.50577911;649.0180838;70.2110652;39.60211886;4500.975351;0.370617192
36.69950411;22.23703153;68.50577911;649.5685196;70.23809855;39.60527314;4505.86658;0.370617192
36.69950411;22.23703153;68.50577911;650.1189555;70.26506392;39.60844547;4510.785786;0.370617192
36.69950411;22.23703153;68.50577911;650.6693913;70.29196264;39.61163518;4515.731956;0.370617192
36.69950411;22.23703153;68.50577911;651.2198272;70.31879515;39.61484204;4520.704719;0.370617192
36.69950411;22.23703153;68.50577911;651.7702631;70.34556129;39.61806608;4525.704118;0.370617192
36.69950411;22.23703153;68.50577911;652.3206989;70.37226042;39.62130754;4530.730525;0.370617192
36.69950411;22.23703153;68.50577911;652.8711348;70.39889157;39.62456683;4535.784584;0.370617192
36.69950411;22.23703153;68.50577911;653.4215706;70.42545345;39.62784451;4540.867147;0.370617192
36.69950411;22.23703153;68.50577911;653.9720065;70.45194446;39.63114125;4545.979287;0.370617192
36.69950411;22.23703153;68.50577911;654.5224423;70.47836276;39.63445788;4551.122257;0.370617192
36.69950411;22.23703153;68.50577911;655.0728782;70.5047062;39.63779533;4556.297521;0.370617192
36.69950411;22.23703153;68.50577911;655.6233141;70.53097237;39.64115468;4561.506732;0.370617192
36.69950411;22.23703153;68.50577911;656.1737499;70.55715851;39.64453712;4566.751758;0.370617192
36.69950411;22.23703153;68.50577911;656.1737499;70.57791948;39.63781498;4556.327985;0.370617192
36.69950411;22.23703153;68.50577911;656.1737499;70.58479351;39.63574797;4553.122752;0.370617192
36.69950411;22.23703153;68.50577911;656.1737499;70.58417193;39.63635317;4554.061215;0.370617192
36.69950411;22.23703153;68.50577911;656.1737499;70.58697274;39.63542722;4552.625381;0.370617192
36.69950411;22.23703153;68.50577911;656.1737499;70.58468964;39.6362539;4553.907284;0.370617192
36.69950411;22.23703153;68.50577911;656.1737499;70.5855069;39.63577553;4553.165482;0.370617192
36.69950411;22.23703153;68.50577911;656.1737499;70.58285406;39.63653087;4554.336765;0.370617192
36.69950411;22.23703153;68.50577911;656.1737499;70.58369356;39.63585303;4553.285661;0.370617192
36.69950411;22.23703153;68.50577911;656.1737499;70.58045033;39.63671448;4554.621478;0.370617192
36.69950411;22.23703153;68.50577911;656.1737499;70.58140842;39.63589004;4553.343046;0.370617192
36.69950411;22.23703153;68.50577911;656.1737499;70.57770006;39.63685865;4554.845036;0.370617192
36.69950411;22.23703153;68.50577911;656.1737499;70.57877094;39.63592757;4553.401252;0.370617192
36.69950411;22.23703153;68.50577911;656.1737499;70.57477239;39.63696211;4555.005479;0.370617192
36.69950411;22.23703153;68.50577911;656.1737499;70.57588927;39.6359748;4553.474485;0.370617192
36.69950411;22.23703153;68.50577911;656.1737499;70.57175737;39.63703236;4555.114413;0.370617192
36.69950411;22.23703153;68.50577911;656.1737499;70.57285178;39.63603285;4553.564505;0.370617192
36.69950411;22.23703153;68.50577911;656.1737499;70.56870241;39.63708185;4555.191155;0.370617192
36.69950411;22.23703153;68.50577911;656.1737499;70.56972808;39.63610113;4553.670377;0.370617192
36.69950411;22.23703153;68.50577911;656.1737499;70.56564423;39.63711985;4555.250074;0.370617192
36.69950411;22.23703153;68.50577911;656.1737499;70.566571;39.63617954;4553.791965;0.370617192
36.69950411;22.23703153;68.50577911;656.1737499;70.56261706;39.63715135;4555.298921;0.370617192
36.69950411;22.23703153;68.50577911;656.1737499;70.56342045;39.63626856;4553.930012;0.370617192
36.69950411;22.23703153;68.50577911;656.1737499;70.55965074;39.63717906;4555.34189;0.370617192
36.69950411;22.23703153;68.50577911;656.1737499;70.56030665;39.63636897;4554.08571;0.370617192
36.69950411;22.23703153;68.50577911;656.1737499;70.55676898;39.6372049;4555.381951;0.370617192
36.69950411;22.23703153;68.50577911;656.1737499;70.55725248;39.6364816;4554.260369;0.370617192
36.69950411;22.23703153;68.50577911;656.1737499;70.55398895;39.63723077;4555.42208;0.370617192
36.69950411;22.23703153;68.50577911;656.1737499;70.5542754;39.63660716;4554.455058;0.370617192
36.69950411;22.23703153;68.50577911;656.1737499;70.55132128;39.63725909;4555.465987;0.370617192
36.72299085;22.23703153;68.50577911;656.1737499;70.54999121;39.66341555;4559.60583;0.370617192
36.74647759;22.23703153;68.50577911;656.1737499;70.55367249;39.68831088;4561.790073;0.370617192
36.76996433;22.23703153;68.50577911;656.1737499;70.55820463;39.71329831;4564.117127;0.370617192
36.79345107;22.23703153;68.50577911;656.1737499;70.56318667;39.73833137;4566.514961;0.370617192
36.81693781;22.23703153;68.50577911;656.1737499;70.56846072;39.76336542;4568.914303;0.370617192
36.84042456;22.23703153;68.50577911;656.1737499;70.57392352;39.78838665;4571.293766;0.370617192
36.8639113;22.23703153;68.50577911;656.1737499;70.57949057;39.81340023;4573.661378;0.370617192
36.88739804;22.23703153;68.50577911;656.1737499;70.58508879;39.83841992;4576.038469;0.370617192
36.91088478;22.23703153;68.50577911;656.1737499;70.5906535;39.86346281;4578.45153;0.370617192
36.93437152;22.23703153;68.50577911;656.1737499;70.59612551;39.88854745;4580.92934;0.370617192
36.95785826;22.23703153;68.50577911;656.1737499;70.60144761;39.91369381;4583.50284;0.370617192
36.981345;22.23703153;68.50577911;656.1737499;70.60656076;39.938924;4586.206353;0.370617192
37.00483175;22.16262292;68.50577911;656.1737499;70.61155738;39.97530032;4590.780674;0.369377049
37.02831849;22.08821432;68.50577911;656.1737499;70.61643544;40.01185939;4595.502741;0.368136905
37.05180523;22.01380571;68.50577911;656.1737499;70.62091511;40.04871079;4600.53789;0.366896762
37.07529197;21.9393971;68.50577911;656.1737499;70.62484371;40.08590517;4605.959086;0.365656618
37.09877871;21.86498849;68.50577911;656.1737499;70.62806972;40.12349803;4611.845597;0.364416475
37.12226545;21.79057988;68.50577911;656.1737499;70.63040342;40.16156631;4618.308144;0.363176331
37.1457522;21.71617127;68.50577911;656.1737499;70.63770407;40.19796892;4622.096951;0.361936188
37.16923894;21.64176267;68.50577911;656.1737499;70.6421236;40.23545525;4627.387238;0.360696045
37.19272568;21.56735406;68.50577911;656.1737499;70.64805106;40.27213651;4631.321452;0.359455901
37.21621242;21.56735406;68.50577911;656.1737499;70.65607353;40.29653722;4632.696031;0.359455901
37.23969916;21.56735406;68.50577911;656.1737499;70.66209791;40.32137814;4634.732678;0.359455901
37.2631859;21.56735406;68.50577911;656.1737499;70.66916611;40.34608196;4636.563122;0.359455901
37.28667264;21.56735406;68.50577911;656.1737499;70.67648691;40.37034597;4637.732104;0.359455901
37.31015939;21.56735406;68.50577911;656.1737499;70.68265896;40.39536413;4640.035293;0.359455901
37.33364613;21.56735406;68.50577911;656.1737499;70.68989623;40.41965762;4641.248611;0.359455901
37.35713287;21.56735406;68.50577911;656.1737499;70.69542064;40.44495589;4643.97308;0.359455901
37.38061961;21.56735406;68.50577911;656.1737499;70.7049755;40.46831439;4643.780218;0.359455901
37.40410635;21.56735406;68.50577911;656.1737499;70.70952574;40.49398744;4647.068352;0.359455901
37.42759309;21.56735406;68.50577911;656.1737499;70.71728863;40.51809978;4648.009229;0.359455901
37.45107983;21.56735406;68.50577911;656.1737499;70.72139536;40.54403046;4651.684818;0.359455901
37.47456658;21.56735406;68.50577911;656.1737499;70.73432569;40.56605206;4649.481291;0.359455901
37.49805332;21.56735406;68.50577911;656.1737499;70.7372824;40.59237667;4653.749349;0.359455901
37.52154006;21.56735406;68.50577911;656.1737499;70.74356269;40.61714657;4655.679166;0.359455901
37.5450268;21.56735406;68.50577911;656.1737499;70.74635488;40.64373196;4660.339429;0.359455901
37.56851354;21.56735406;68.50577911;656.1737499;70.7657042;40.66317618;4654.25962;0.359455901
37.59200028;21.56735406;68.50577911;656.1737499;70.76702316;40.69011164;4659.446371;0.359455901
37.61548703;21.56735406;68.50577911;656.1737499;70.77487579;40.7145423;4660.865976;0.359455901
37.63897377;21.56735406;68.50577911;656.1737499;70.77892174;40.7404804;4664.55274;0.359455901
37.66246051;21.56735406;68.50577911;656.1737499;70.79059036;40.76322714;4663.4398;0.359455901
37.68594725;21.56735406;68.50577911;656.1737499;70.78784602;40.79198069;4671.360891;0.359455901
37.70943399;21.56735406;68.50577911;656.1737499;70.80770339;40.81125255;4665.021862;0.359455901
37.73292073;21.56735406;68.50577911;656.1737499;70.80748771;40.83892512;4671.317197;0.359455901
37.75640747;21.56735406;68.50577911;656.1737499;70.82007582;40.86144521;4669.863391;0.359455901
37.77989422;21.56735406;68.50577911;656.1737499;70.81422094;40.8915786;4679.859699;0.359455901
37.80338096;21.56735406;68.50577911;656.1737499;70.83907899;40.90886886;4670.540424;0.359455901
37.8268677;21.56735406;68.50577911;656.1737499;70.83768238;40.93699832;4677.522899;0.359455901
37.85035444;21.56735406;68.50577911;656.1737499;70.84767438;40.96068068;4677.817112;0.359455901
37.87384118;21.56735406;68.50577911;656.1737499;70.84792039;40.98833451;4684.084254;0.359455901
37.89732792;21.56735406;68.50577911;656.1737499;70.86042508;41.01065395;4682.328675;0.359455901
37.92081467;21.56735406;68.50577911;656.1737499;70.8572183;41.03986709;4690.940965;0.359455901
37.94430141;21.56735406;68.50577911;656.1737499;70.88311613;41.05680067;4681.085252;0.359455901
37.96778815;21.56735406;68.35415198;656.1737499;70.86947208;41.10067493;4711.747327;0.359455901
37.99127489;21.56735406;68.20252484;656.1737499;70.9184604;41.11840312;4703.086682;0.359455901
38.01476163;21.56735406;68.05089771;656.1737499;70.94159472;41.14618396;4709.544848;0.359455901
38.03824837;21.56735406;67.89927058;656.1737499;70.97729661;41.16890108;4708.387378;0.359455901
38.06173511;21.56735406;67.74764345;656.1737499;71.00755297;41.19386261;4710.605411;0.359455901
38.08522186;21.56735406;67.59601632;656.1737499;71.04076947;41.21770972;4711.147374;0.359455901
38.1087086;21.56735406;67.44438918;656.1737499;71.0729034;41.24205831;4712.443559;0.359455901
38.13219534;21.56735406;67.29276205;656.1737499;71.10575864;41.26618093;4713.399901;0.359455901
38.15568208;21.56735406;67.14113492;656.1737499;71.13848096;41.29041205;4714.519426;0.359455901
38.17916882;21.56735406;66.98950779;656.1737499;71.17143058;41.3146024;4715.577623;0.359455901
38.20265556;21.56735406;66.83788066;656.1737499;71.20443394;41.33881604;4716.670863;0.359455901
38.2261423;21.56735406;66.68625352;656.1737499;71.23755496;41.36302331;4717.754503;0.359455901
38.24962905;21.56735406;66.53462639;656.1737499;71.27075649;41.38723517;4718.845049;0.359455901
38.27311579;21.56735406;66.38299926;656.1737499;71.30404533;41.41144561;4719.933465;0.359455901
38.29660253;21.56735406;66.23137213;656.1737499;71.33741033;41.43565607;4721.021922;0.359455901
38.32008927;21.56735406;66.079745;656.1737499;71.37084824;41.45986519;4722.10835;0.359455901
38.34357601;21.56735406;65.92811786;656.1737499;71.40435303;41.48407294;4723.192722;0.359455901
38.36706275;21.56735406;65.77649073;656.1737499;71.43792023;41.50827891;4724.274412;0.359455901
38.3905495;21.56735406;65.6248636;656.1737499;71.47154524;41.53248296;4725.353205;0.359455901
38.41403624;21.56735406;65.47323647;656.1737499;71.50522401;41.55668489;4726.428829;0.359455901
38.43752298;21.56735406;65.32160934;656.1737499;71.53895276;41.58088461;4727.501125;0.359455901
38.46100972;21.56735406;65.1699822;656.1737499;71.57272809;41.60508202;4728.569945;0.359455901
38.48449646;21.56735406;65.01835507;656.1737499;71.60654696;41.62927704;4729.635171;0.359455901
38.5079832;21.56735406;64.86672794;656.1737499;71.64040664;41.6534696;4730.696709;0.359455901
38.53146994;21.56735406;64.71510081;656.1737499;71.67430471;41.67765966;4731.754473;0.359455901
38.55495669;21.56735406;64.56347368;656.1737499;71.70823907;41.70184717;4732.808393;0.359455901
38.57844343;21.56735406;64.41184654;656.1737499;71.74388983;41.72534144;4732.819707;0.359455901
38.60193017;21.56735406;64.26021941;656.1737499;71.78001756;41.74863642;4732.531319;0.359455901
38.62541691;21.56735406;64.10859228;656.1737499;71.81634408;41.7718627;4732.139583;0.359455901
38.64890365;21.56735406;63.95696515;656.1737499;71.85278571;41.79506096;4731.70573;0.359455901
38.67239039;21.56735406;63.80533802;656.1737499;71.88930028;41.8182491;4731.25664;0.359455901
38.69587714;21.56735406;63.65371088;656.1737499;71.92586709;41.84143443;4730.803312;0.359455901
38.71936388;21.56735406;63.50208375;656.1737499;71.96247507;41.86461992;4730.350256;0.359455901
38.74285062;21.56735406;63.35045662;656.1737499;71.97806909;41.89638594;4742.801991;0.359455901
38.76633736;21.56735406;63.19882949;656.1737499;72.03291176;41.91233794;4731.470012;0.359455901
38.7898241;21.56735406;63.04720236;656.1737499;72.04351025;41.94589734;4746.61893;0.359455901
38.81331084;21.56735406;62.89557522;656.1737499;72.10450921;41.95937596;4731.567076;0.359455901
38.83679758;21.56735406;62.74394809;656.1737499;72.10941063;41.99517795;4750.088763;0.359455901
38.86028433;21.56735406;62.59232096;656.1737499;72.15471574;42.01515801;4744.814826;0.359455901
38.88377107;21.56735406;62.59232096;656.1737499;72.20072421;42.02287712;4721.100886;0.359455901
38.90725781;21.56735406;62.59232096;656.1737499;72.18766249;42.05502437;4734.125979;0.359455901
38.93074455;21.56735406;62.59232096;656.1737499;72.22288798;42.06836717;4718.869872;0.359455901
38.95423129;21.56735406;62.59232096;656.1737499;72.20792741;42.10180814;4733.840667;0.359455901
38.97771803;21.56735406;62.59232096;656.1737499;72.23619202;42.11799638;4722.863988;0.359455901
39.00120477;21.56735406;62.59232096;656.1737499;72.2189208;42.15243374;4739.333322;0.359455901
39.02469152;21.56735406;62.59232096;656.1737499;72.2520109;42.16663124;4725.362624;0.359455901
39.02469152;21.56735406;62.59232096;656.1737499;72.25199089;42.16755156;4726.746756;0.359455901
39.02469152;21.56735406;62.59232096;656.1737499;72.25250182;42.16803354;4727.471637;0.359455901
39.02469152;21.56735406;62.59232096;656.1737499;72.25198711;42.16842678;4728.063057;0.359455901
39.02469152;21.56735406;62.59232096;656.1737499;72.25125607;42.168611;4728.340119;0.359455901
39.02469152;21.56735406;62.59232096;656.1737499;72.25028882;42.16870994;4728.488917;0.359455901
39.02469152;21.56735406;62.59232096;656.1737499;72.24913454;42.1687761;4728.588414;0.359455901
39.02469152;21.56735406;62.59232096;656.1737499;72.24783074;42.16883767;4728.681019;0.359455901
39.02469152;21.56735406;62.59232096;656.1737499;72.24641434;42.16890637;4728.784336;0.359455901
39.02469152;21.56735406;62.59232096;656.1737499;72.24491825;42.16898579;4728.903784;0.359455901
39.02469152;21.56735406;62.59232096;656.1737499;72.24337017;42.1690759;4729.0393;0.359455901
39.02469152;21.56735406;62.59232096;656.1737499;72.24179251;42.16917529;4729.188785;0.359455901
39.02469152;21.56735406;62.59232096;656.1737499;72.24020287;42.16928228;4729.34969;0.359455901
39.02469152;21.56735406;62.59232096;656.1737499;72.23861483;42.1693953;4729.519671;0.359455901
39.02469152;21.56735406;62.59232096;655.8397075;72.25646631;42.15402091;4706.397155;0.359455901
39.02469152;21.56735406;62.59232096;655.5056651;72.28415447;42.13417559;4676.550508;0.359455901
39.02469152;21.56735406;62.59232096;655.1716226;72.29444891;42.12032551;4655.720504;0.359455901
39.02469152;21.56735406;62.59232096;654.8375802;72.33382509;42.09488039;4617.451964;0.359455901
39.02469152;21.56735406;62.59232096;654.5035378;72.36869454;42.07118889;4581.820823;0.359455901
39.02469152;21.56735406;62.59232096;654.1694954;72.3326016;42.07494951;4587.476644;0.359455901
39.02469152;21.56735406;62.59232096;653.8354529;72.31819501;42.07127002;4581.942836;0.359455901
39.02469152;21.56735406;62.59232096;653.5014105;72.29892853;42.069455;4579.213113;0.359455901
39.02469152;21.56735406;62.59232096;653.1673681;72.27943739;42.06772408;4576.609867;0.359455901
39.02469152;21.56735406;62.59232096;652.8333256;72.25962671;42.06607361;4574.127621;0.359455901
39.02469152;21.56735406;62.59232096;652.4992832;72.23975933;42.06439991;4571.610438;0.359455901
39.02469152;21.56735406;62.59232096;652.1652408;72.21989277;42.06268542;4569.031902;0.359455901
39.02469152;21.56735406;62.59232096;651.8311984;72.20007159;42.06092353;4566.382092;0.359455901
